EmployeeID,Department,JobRole,JobLevel,ManagerID,LocationType,Age,Gender,EducationLevel,YearsAtCompany,YearsSinceLastPromotion,PerformanceRating,HistoricalRatingAvg,CalibrationAdjustedFlag,SelfRating,PeerAvgRating,SubordinateAvgRating,Overall360Score,SelfOtherGap,Leadership360,Collaboration360,OKRCompletionPct,NumOKRsAssigned,WeightedGoalAttainment,EngagementScore,JobSatisfaction,WorkLifeBalanceRating,BurnoutRisk,TrainingHoursLastYear,OvertimeHoursMonthly,AbsenteeismDays,AvgMonthlyHours,ProjectsHandled,PercentSalaryHikeLast,BonusPayoutPct,HighPotentialFlag,PIPHistoryFlag,HighPerformer,PerformanceTrend,SelfOtherGapBucket,OKREfficiencyScore,Rating360Variance,WorkloadRatio,WorkloadZone,TenureBucket,PromotionLagFlag,BurnoutWorkloadIndex,TrainingEfficiency,LeadershipGap,PromotionReadinessScore,ReadinessCategory,EngagementPerfAlignment,EngagementPerfQuadrant,ReportMonth
EMP00341,HR,Compensation Analyst,IC1,MGR0188,On-Site,40,Female,PhD,14.8,7.7,3.4,3.16,0,3.91,2.66,3.38,3.32,0.6,2.08,2.56,100.0,2,99.8,63.7,4.59,3.85,Low,50,25.8,2,186,1,7.8,0.97,0,0,0,0.34,Slight Inflation,50.0,0.627,1.162,Optimal,7+yr,0,0.26,0.0068,-1.24,0.654,Ready in 6 Months,0.371,Star (High Eng + High Perf),2024-10
EMP00342,Finance,Financial Analyst,IC1,MGR0027,Remote,33,Male,Bachelor's,4.9,3.8,2.9,3.29,1,3.34,2.7,3.38,3.02,0.64,2.48,2.21,66.8,4,66.6,35.0,2.72,4.01,Medium,23,12.5,4,172,1,2.6,0.51,0,0,0,-0.29,Slight Inflation,16.68,0.382,1.075,Optimal,3-7yr,0,0.425,-0.0126,-0.54,0.482,Development Needed,0.137,Flight Risk (Low Eng + High Perf),2024-10
EMP00343,HR,HR Business Partner,IC2,MGR0002,Hybrid,38,Female,Master's,0.5,0.4,2.1,1.8,0,2.36,1.87,3.38,2.29,0.49,1.97,2.5,51.4,5,50.9,31.7,3.2,2.01,Medium,15,19.5,8,173,5,4.3,0.26,0,0,0,0.2,Aligned,10.34,0.77,1.03,Optimal,0-1yr,0,0.386,0.0133,-0.32,0.234,Not Yet Ready,0.064,Needs Support (Low Eng + Low Perf),2024-10
EMP00344,Sales,Sales Manager,IC3,MGR0074,Remote,28,Male,Associate's,4.9,3.8,3.5,3.58,0,3.8,3.66,3.38,3.61,0.14,1.98,3.32,66.8,6,71.6,74.5,3.25,2.53,Medium,21,17.7,4,186,5,3.8,0.56,0,0,0,-0.08,Aligned,11.03,0.214,1.063,Optimal,3-7yr,0,0.415,-0.0038,-1.63,0.548,Ready in 12 Months,0.464,Star (High Eng + High Perf),2024-10
EMP00345,HR,L&D Specialist,IC3,MGR0064,On-Site,25,Female,High School,2.1,1.3,4.5,3.71,0,4.92,4.34,3.38,4.32,0.58,3.1,3.26,85.0,7,95.1,85.0,4.12,2.38,Low,39,24.4,5,200,6,8.8,1.11,1,0,1,0.79,Slight Inflation,12.54,0.778,1.143,Optimal,1-3yr,0,0.244,0.0203,-1.22,0.787,Ready Now,0.717,Star (High Eng + High Perf),2024-10
EMP00346,Product,UX Researcher,IC3,MGR0005,Remote,23,Male,Bachelor's,13.7,6.8,2.0,2.21,0,1.49,1.29,3.38,1.41,0.2,2.55,1.0,52.4,5,44.8,38.3,3.23,2.29,Medium,14,28.8,5,199,5,0.3,0.25,0,0,0,-0.21,Aligned,10.42,1.153,1.137,Optimal,7+yr,0,0.479,-0.015,1.14,0.339,Not Yet Ready,0.069,Needs Support (Low Eng + Low Perf),2024-10
EMP00347,HR,HR Business Partner,IC1,MGR0091,Hybrid,38,Male,Bachelor's,1.3,0.7,5.0,5.0,0,5.0,5.0,3.38,4.97,0.0,2.55,3.68,98.7,3,97.6,99.4,2.96,2.87,Low,50,18.6,1,168,6,9.9,1.17,0,0,1,0.0,Aligned,33.33,0.935,1.05,Optimal,1-3yr,0,0.163,0.0,-2.42,0.716,Ready in 6 Months,1.0,Star (High Eng + High Perf),2024-10
EMP00348,Finance,FP&A Analyst,Director,MGR0068,On-Site,23,Male,Bachelor's,5.0,2.5,3.4,3.39,0,3.4,3.13,3.7,3.41,0.27,3.15,2.73,82.8,8,81.8,73.3,3.51,2.23,Low,39,29.6,2,198,11,9.3,0.65,0,0,0,0.11,Aligned,10.31,0.285,0.943,Optimal,3-7yr,0,0.12,0.0028,-0.26,0.562,Ready in 12 Months,0.446,Star (High Eng + High Perf),2024-10
EMP00349,Customer Success,CS Manager,M1,MGR0141,Hybrid,31,Male,Master's,3.9,2.5,3.8,3.39,0,4.77,4.04,3.67,4.16,0.73,3.64,3.12,94.5,8,100.0,57.4,4.0,2.93,Medium,33,25.8,1,178,9,6.4,0.78,1,0,1,0.61,Slight Inflation,11.65,0.56,0.962,Optimal,3-7yr,0,0.36,0.0185,-0.52,0.794,Ready Now,0.421,Star (High Eng + High Perf),2024-10
EMP00350,Product,Product Manager,M1,MGR0081,On-Site,34,Female,Bachelor's,0.5,0.4,4.5,4.39,1,4.85,4.58,3.94,4.46,0.27,3.66,3.62,93.6,8,80.6,67.9,4.16,2.69,Low,55,24.8,0,164,9,9.8,0.82,0,0,1,0.11,Aligned,11.61,0.467,0.886,Under-Utilized,0-1yr,0,0.12,0.002,-0.8,0.622,Ready in 12 Months,0.583,Star (High Eng + High Perf),2024-10
EMP00351,Finance,Accountant,M1,MGR0085,On-Site,42,Male,Bachelor's,8.7,4.1,4.1,3.39,0,4.01,3.75,3.72,3.83,0.26,3.74,2.86,76.2,7,83.1,61.2,2.42,4.24,Low,29,20.0,1,180,9,5.9,0.73,1,0,1,0.61,Aligned,11.34,0.159,0.973,Optimal,7+yr,1,0.12,0.021,-0.09,0.811,Ready Now,0.451,Star (High Eng + High Perf),2024-10
EMP00352,Engineering,Data Engineer,M2,MGR0023,Remote,30,Male,Bachelor's,0.6,0.3,2.9,2.62,0,2.83,2.58,3.92,3.11,0.25,3.07,2.86,69.1,8,69.6,47.1,2.9,3.07,Medium,0,28.5,0,200,10,5.6,0.42,0,0,0,0.38,Aligned,8.61,0.713,1.026,Optimal,0-1yr,0,0.383,0.38,-0.04,0.389,Development Needed,0.206,Flight Risk (Low Eng + High Perf),2024-10
EMP00353,Engineering,ML Engineer,IC2,MGR0097,Remote,43,Female,Bachelor's,4.4,3.0,4.5,4.32,0,4.46,4.23,3.92,4.56,0.23,4.02,3.77,81.4,3,85.5,74.7,4.12,4.57,Medium,43,25.9,4,180,3,11.1,1.19,1,0,1,0.18,Aligned,27.57,0.271,1.071,Optimal,3-7yr,1,0.421,0.0042,-0.54,0.841,Ready Now,0.635,Star (High Eng + High Perf),2024-10
EMP00354,Customer Success,CS Specialist,IC1,MGR0178,Remote,42,Male,Bachelor's,6.0,4.8,3.5,3.58,1,3.54,3.96,3.92,3.76,-0.42,4.02,2.87,61.0,3,56.6,61.1,3.57,4.43,Medium,24,25.9,6,180,5,5.9,0.66,0,0,0,-0.08,Aligned,20.47,0.232,1.125,Optimal,3-7yr,0,0.468,-0.0033,0.26,0.572,Ready in 12 Months,0.356,Star (High Eng + High Perf),2024-10
EMP00355,Customer Success,CS Specialist,IC3,MGR0124,Remote,26,Male,PhD,4.0,1.8,3.4,3.49,1,3.82,3.07,3.92,3.52,0.75,2.55,2.11,91.6,7,95.0,74.2,4.79,3.03,Low,14,16.7,4,184,8,7.7,0.73,0,0,0,0.01,Slight Inflation,13.1,0.465,1.051,Optimal,3-7yr,0,0.164,0.0007,-0.97,0.566,Ready in 12 Months,0.44,Star (High Eng + High Perf),2024-10
EMP00356,Product,UX Researcher,IC3,MGR0037,On-Site,43,Female,Bachelor's,0.5,0.2,4.6,3.9,0,4.32,4.01,3.92,4.44,0.31,2.79,3.57,76.0,6,68.6,74.3,4.02,3.12,Low,34,20.1,4,181,6,6.2,1.18,0,0,1,0.6,Aligned,12.42,0.21,1.034,Optimal,0-1yr,0,0.149,0.0176,-1.65,0.578,Ready in 12 Months,0.632,Star (High Eng + High Perf),2024-10
EMP00357,Sales,Sales Manager,IC3,MGR0030,On-Site,32,Female,Bachelor's,14.8,10.0,1.6,1.0,0,1.9,1.47,3.92,1.46,0.43,1.56,1.0,48.7,7,47.8,46.8,1.94,3.82,Medium,12,19.7,2,178,7,1.7,0.4,0,0,0,0.5,Aligned,6.7,1.308,1.017,Optimal,7+yr,0,0.375,0.0417,0.1,0.293,Not Yet Ready,0.049,Needs Support (Low Eng + Low Perf),2024-10
EMP00358,Customer Success,CS Manager,IC2,MGR0151,Remote,31,Male,PhD,1.1,0.4,3.4,3.83,0,4.2,3.33,3.92,3.61,0.87,3.27,3.06,83.1,7,87.4,60.1,4.08,2.03,Medium,29,34.6,4,187,3,8.2,0.87,0,0,0,-0.33,Slight Inflation,11.93,0.444,1.113,Optimal,1-3yr,0,0.458,-0.0114,-0.34,0.493,Development Needed,0.316,Star (High Eng + High Perf),2024-10
EMP00359,Engineering,Software Engineer,IC1,MGR0162,Hybrid,32,Male,Master's,4.0,2.7,3.0,3.28,0,3.74,2.76,3.92,2.87,0.98,1.83,2.43,84.2,3,86.2,51.6,3.6,3.85,Medium,30,20.6,3,189,4,3.2,0.55,0,0,0,-0.28,Slight Inflation,27.5,0.624,1.181,Optimal,3-7yr,0,0.517,-0.0093,-1.04,0.484,Development Needed,0.229,Flight Risk (Low Eng + High Perf),2024-10
EMP00360,HR,HR Business Partner,IC2,MGR0192,Hybrid,34,Non-Binary,Bachelor's,6.4,5.2,2.5,2.64,1,2.65,2.08,3.92,2.5,0.57,1.64,1.39,68.4,4,67.6,54.7,2.35,4.42,Medium,17,19.1,5,177,7,5.8,0.38,0,0,0,-0.14,Slight Inflation,17.15,0.942,1.054,Optimal,3-7yr,0,0.407,-0.0082,-0.86,0.458,Development Needed,0.193,Coachable (High Eng + Low Perf),2024-10
EMP00361,Finance,Financial Analyst,M2,MGR0183,Remote,31,Male,Bachelor's,11.2,9.6,3.0,2.91,0,3.29,2.89,3.03,3.07,0.4,2.42,2.51,57.1,8,54.6,54.1,4.87,2.55,Medium,18,45.7,0,201,10,9.0,0.67,0,0,0,0.09,Aligned,7.16,0.203,1.031,Optimal,7+yr,0,0.387,0.005,-0.65,0.509,Ready in 12 Months,0.248,Star (High Eng + High Perf),2024-10
EMP00362,Engineering,ML Engineer,IC3,MGR0199,Hybrid,28,Non-Binary,Master's,3.7,1.1,3.6,3.0,0,3.54,3.34,3.03,3.36,0.2,2.3,2.79,74.1,6,65.6,60.0,4.86,3.28,Low,6,17.4,8,181,5,5.1,0.69,0,0,0,0.5,Aligned,12.0,0.257,1.034,Optimal,3-7yr,0,0.149,0.0833,-1.06,0.502,Ready in 12 Months,0.369,Star (High Eng + High Perf),2024-10
EMP00363,Engineering,Software Engineer,IC2,MGR0117,Hybrid,28,Male,Bachelor's,1.2,0.6,4.0,4.03,0,3.82,4.37,3.03,4.37,-0.55,3.07,3.02,94.9,4,80.7,71.5,3.36,2.75,Low,60,17.6,5,165,2,11.1,1.13,0,0,1,-0.03,UnderEstimates Self,23.52,0.674,0.982,Optimal,1-3yr,0,0.12,-0.0005,-1.3,0.595,Ready in 12 Months,0.527,Star (High Eng + High Perf),2024-10
EMP00364,Sales,Account Executive,IC2,MGR0009,Hybrid,36,Female,Master's,7.2,3.3,2.0,1.52,0,2.08,1.59,3.03,2.09,0.49,1.35,1.27,43.5,4,37.8,53.5,1.26,4.0,Low,19,21.9,2,180,4,0.0,0.11,0,1,0,0.48,Aligned,10.95,0.732,1.071,Optimal,7+yr,0,0.181,0.0253,-0.74,0.337,Not Yet Ready,0.121,Needs Support (Low Eng + Low Perf),2024-10
EMP00365,Product,Product Manager,IC2,MGR0132,Hybrid,33,Male,Bachelor's,0.7,0.4,1.8,1.93,0,1.58,1.73,3.03,1.78,-0.15,1.0,1.28,42.3,6,42.2,31.8,1.34,4.55,Medium,10,19.7,7,183,3,0.0,0.18,0,0,0,0.07,Aligned,7.37,0.797,1.089,Optimal,0-1yr,0,0.437,0.007,-0.78,0.195,Not Yet Ready,0.063,Needs Support (Low Eng + Low Perf),2024-10
EMP00366,Product,Product Manager,M2,MGR0066,Hybrid,39,Female,Bachelor's,0.5,0.3,1.0,1.0,0,1.0,1.35,1.0,1.12,-0.35,1.0,1.19,37.0,8,32.1,44.8,1.14,2.14,Medium,0,27.1,3,192,12,0.0,0.14,0,0,0,0.0,Aligned,4.6,0.202,0.985,Optimal,0-1yr,0,0.36,0.0,-0.12,0.067,Not Yet Ready,0.0,Needs Support (Low Eng + Low Perf),2024-10
EMP00367,Operations,Ops Manager,IC3,MGR0120,Remote,35,Male,Master's,9.6,8.6,4.0,3.73,0,4.42,3.72,1.0,4.11,0.7,3.82,2.93,87.8,5,79.7,63.4,2.52,3.27,Medium,23,27.5,2,191,6,8.8,0.78,1,0,1,0.27,Slight Inflation,18.16,1.807,1.091,Optimal,7+yr,1,0.439,0.0117,-0.29,0.86,Ready Now,0.467,Star (High Eng + High Perf),2024-10
EMP00368,Sales,Account Executive,M1,MGR0124,On-Site,35,Female,Master's,3.4,2.1,2.4,2.61,0,2.9,2.15,2.6,2.55,0.75,2.21,1.83,53.9,7,48.9,49.5,2.15,3.49,Medium,9,27.5,1,176,9,5.9,0.4,0,0,0,-0.11,Slight Inflation,7.77,0.377,0.951,Optimal,3-7yr,0,0.36,-0.0122,-0.34,0.353,Development Needed,0.16,Needs Support (Low Eng + Low Perf),2024-10
EMP00369,HR,L&D Specialist,IC2,MGR0161,Hybrid,39,Male,Associate's,0.5,0.3,2.4,2.5,0,3.29,2.56,2.6,2.72,0.73,2.67,1.83,66.4,4,66.1,59.6,2.22,3.76,Medium,5,22.6,3,166,1,4.4,0.51,0,0,0,0.0,Slight Inflation,17.02,0.41,0.988,Optimal,0-1yr,0,0.36,0.0,-0.05,0.329,Not Yet Ready,0.206,Coachable (High Eng + Low Perf),2024-10
EMP00370,Product,UX Researcher,IC3,MGR0160,On-Site,46,Male,Bachelor's,3.5,1.9,2.4,2.11,0,3.37,2.46,2.6,2.65,0.91,1.78,1.93,76.7,7,76.4,36.3,4.09,2.68,Medium,25,26.1,6,184,6,1.7,0.56,0,0,0,0.39,Slight Inflation,10.93,0.49,1.051,Optimal,3-7yr,0,0.404,0.0156,-0.87,0.407,Development Needed,0.122,Needs Support (Low Eng + Low Perf),2024-10
EMP00371,Finance,Financial Analyst,IC1,MGR0044,Hybrid,46,Female,Master's,0.6,0.2,2.2,2.15,0,2.37,1.79,2.6,2.11,0.58,1.0,1.04,55.6,5,58.3,28.6,1.35,2.78,Medium,0,24.2,3,171,1,2.0,0.0,0,0,0,-0.15,Slight Inflation,11.4,0.417,1.069,Optimal,0-1yr,0,0.42,-0.15,-1.11,0.236,Not Yet Ready,0.055,Needs Support (Low Eng + Low Perf),2024-10
EMP00372,Customer Success,CS Specialist,IC3,MGR0109,On-Site,45,Female,Bachelor's,0.5,0.2,3.4,3.33,0,3.42,3.43,2.6,3.5,-0.01,2.61,2.62,80.6,7,77.7,68.6,3.65,4.42,Medium,29,17.9,3,199,8,8.4,0.93,0,0,0,0.17,Aligned,11.43,0.476,1.137,Optimal,0-1yr,0,0.479,0.0059,-0.89,0.468,Development Needed,0.4,Star (High Eng + High Perf),2024-10
EMP00373,Sales,Sales Development Rep,IC2,MGR0037,On-Site,41,Female,Master's,0.5,0.2,2.5,2.77,0,2.42,2.57,2.6,2.35,-0.15,2.77,1.93,82.9,5,83.5,46.4,2.7,1.96,Medium,8,23.3,1,166,5,5.0,0.38,0,0,0,-0.27,Aligned,16.44,0.096,0.988,Optimal,0-1yr,0,0.36,-0.0338,0.42,0.34,Not Yet Ready,0.132,Needs Support (Low Eng + Low Perf),2024-10
EMP00374,Customer Success,CS Specialist,IC2,MGR0067,Hybrid,51,Male,Associate's,6.0,4.7,2.9,2.72,0,2.88,2.96,2.6,2.67,-0.08,1.14,1.94,68.6,5,75.8,54.5,3.17,3.3,Medium,30,22.7,1,188,1,3.9,0.64,0,0,0,0.28,Aligned,14.24,0.189,1.119,Optimal,3-7yr,0,0.463,0.0093,-1.53,0.501,Ready in 12 Months,0.263,Star (High Eng + High Perf),2024-10
EMP00375,Engineering,DevOps Engineer,IC3,MGR0060,Hybrid,38,Female,Bachelor's,5.6,3.5,3.4,4.01,0,3.9,3.6,2.6,3.63,0.3,1.88,2.9,65.1,6,58.4,73.1,3.03,2.78,Medium,23,25.8,1,180,7,6.0,0.77,0,0,0,-0.51,Aligned,10.32,0.681,1.029,Optimal,3-7yr,0,0.385,-0.0222,-1.75,0.547,Ready in 12 Months,0.44,Star (High Eng + High Perf),2024-10
EMP00376,Finance,Accountant,M2,MGR0187,On-Site,37,Male,Associate's,3.7,1.8,3.4,3.29,0,3.5,3.33,2.91,3.25,0.17,1.88,3.15,71.7,8,74.6,55.5,3.46,2.93,Medium,48,22.2,0,199,10,6.3,1.13,0,0,0,0.21,Aligned,9.11,0.304,1.021,Optimal,3-7yr,0,0.378,0.0044,-1.37,0.506,Ready in 12 Months,0.313,Star (High Eng + High Perf),2024-10
EMP00377,Finance,Accountant,IC1,MGR0036,Hybrid,52,Non-Binary,Master's,0.9,0.5,2.5,3.12,0,2.24,2.04,2.91,2.16,0.2,2.38,1.42,55.9,5,57.6,42.1,3.4,4.58,Medium,9,14.6,1,179,2,1.6,0.0,0,0,0,-0.62,Aligned,11.36,0.456,1.119,Optimal,0-1yr,0,0.463,-0.0689,0.22,0.284,Not Yet Ready,0.127,Needs Support (Low Eng + Low Perf),2024-10
EMP00378,Engineering,Data Engineer,M1,MGR0049,On-Site,22,Female,Associate's,5.4,2.3,4.0,4.21,0,4.47,4.1,3.8,4.12,0.37,2.68,3.63,97.4,8,92.9,39.0,3.03,3.23,Medium,50,29.8,5,202,7,12.3,0.89,0,0,1,-0.21,Aligned,11.51,0.336,1.092,Optimal,3-7yr,0,0.44,-0.0042,-1.44,0.661,Ready in 6 Months,0.265,Flight Risk (Low Eng + High Perf),2024-10
EMP00379,Sales,Account Executive,IC2,MGR0179,On-Site,33,Male,Master's,2.1,0.9,4.4,4.9,0,5.0,4.31,3.8,4.69,0.69,3.44,3.53,75.4,4,76.2,48.6,2.6,4.38,Low,51,17.8,2,170,4,6.1,0.93,0,0,1,-0.4,Slight Inflation,19.12,0.602,1.012,Optimal,1-3yr,0,0.13,-0.0078,-1.25,0.627,Ready in 12 Months,0.41,Flight Risk (Low Eng + High Perf),2024-10
EMP00380,Engineering,Software Engineer,IC2,MGR0107,Hybrid,45,Female,Bachelor's,2.9,2.4,1.6,1.0,0,1.5,1.3,3.8,4.69,0.2,3.44,1.0,38.8,3,41.8,43.3,2.26,4.33,Medium,6,34.5,0,182,4,1.8,0.17,0,1,0,0.5,Aligned,13.5,1.389,1.083,Optimal,1-3yr,0,0.432,0.0833,-1.25,0.35,Not Yet Ready,0.047,Needs Support (Low Eng + Low Perf),2024-10
EMP00381,Customer Success,Onboarding Manager,IC1,MGR0008,Remote,42,Female,Bachelor's,9.1,7.9,3.6,3.69,1,3.79,3.66,3.8,3.71,0.13,3.44,3.67,89.5,3,91.8,53.7,2.56,4.09,Medium,16,13.0,5,164,3,5.6,0.55,0,0,0,-0.19,Aligned,29.03,0.078,1.025,Optimal,7+yr,0,0.382,-0.0119,-0.27,0.644,Ready in 12 Months,0.337,Star (High Eng + High Perf),2024-10
EMP00382,Operations,Ops Manager,IC2,MGR0178,Remote,55,Male,Bachelor's,2.4,0.8,3.6,3.91,0,4.38,3.98,3.8,3.83,0.4,3.81,2.91,62.3,6,57.7,44.7,3.1,2.05,Medium,1,15.5,0,162,5,4.6,0.23,0,0,0,-0.41,Aligned,10.15,0.297,0.964,Optimal,1-3yr,0,0.36,-0.41,-0.02,0.478,Development Needed,0.231,Flight Risk (Low Eng + High Perf),2024-10
EMP00383,Finance,Financial Analyst,IC2,MGR0041,On-Site,35,Female,Bachelor's,3.9,3.0,3.5,3.09,1,4.17,2.81,3.8,3.56,1.36,2.26,2.25,74.5,5,77.1,37.8,2.86,3.19,Medium,17,15.6,5,175,5,6.3,1.1,0,0,0,0.41,Significant Inflation,15.2,0.703,1.042,Optimal,3-7yr,0,0.396,0.0241,-1.3,0.544,Ready in 12 Months,0.182,Flight Risk (Low Eng + High Perf),2024-10
EMP00384,Marketing,Growth Manager,IC1,MGR0101,Hybrid,31,Male,Master's,13.1,7.5,1.4,1.86,0,1.43,1.29,3.8,1.37,0.14,1.0,1.15,41.3,4,38.4,38.0,1.82,4.14,Medium,2,14.7,4,162,4,4.9,0.26,0,1,0,-0.36,Aligned,10.52,1.41,1.012,Optimal,7+yr,0,0.37,-0.18,-0.37,0.277,Not Yet Ready,0.036,Needs Support (Low Eng + Low Perf),2024-10
EMP00385,Marketing,Marketing Analyst,IC2,MGR0113,Remote,32,Female,Master's,2.4,1.3,4.6,4.43,0,5.0,4.37,3.8,4.68,0.63,3.32,3.49,100.0,6,100.0,76.3,4.75,4.18,Medium,38,32.5,1,191,6,5.7,0.92,1,0,1,0.07,Slight Inflation,16.67,0.6,1.137,Optimal,1-3yr,0,0.479,0.0018,-1.36,0.837,Ready Now,0.64,Star (High Eng + High Perf),2024-10
EMP00386,Customer Success,CS Specialist,M2,MGR0109,Hybrid,37,Male,Associate's,3.3,2.4,1.0,1.0,0,1.59,1.0,1.63,1.41,0.59,1.0,1.05,32.7,6,36.8,47.9,3.71,3.32,Medium,2,23.8,0,180,10,1.0,0.06,0,0,0,0.0,Slight Inflation,5.73,0.353,0.923,Optimal,3-7yr,0,0.36,0.0,-0.41,0.141,Not Yet Ready,0.0,Needs Support (Low Eng + Low Perf),2024-10
EMP00387,HR,Recruiter,IC1,MGR0166,Hybrid,47,Male,Bachelor's,3.5,1.6,3.0,2.91,0,3.95,2.84,1.63,3.25,1.11,3.09,2.64,66.1,4,70.2,46.5,2.23,3.4,Low,24,17.0,2,192,3,0.8,0.48,0,0,0,0.09,Significant Inflation,16.88,1.16,1.2,Optimal,3-7yr,0,0.293,0.0038,-0.16,0.451,Development Needed,0.216,Flight Risk (Low Eng + High Perf),2024-10
EMP00388,Product,Product Analyst,M1,MGR0086,Remote,48,Male,Master's,1.1,0.3,4.0,4.19,0,4.23,3.87,3.98,3.25,0.36,3.09,2.83,81.4,8,79.9,85.5,3.25,2.44,Low,26,22.4,1,178,5,4.0,0.89,0,0,1,-0.19,Aligned,10.28,0.184,0.962,Optimal,1-3yr,0,0.12,-0.0073,-0.16,0.508,Ready in 12 Months,0.642,Star (High Eng + High Perf),2024-10
EMP00389,Engineering,Software Engineer,IC2,MGR0078,Remote,34,Female,Associate's,5.3,2.3,2.4,2.67,0,2.46,2.53,3.98,3.25,-0.07,2.58,1.96,64.8,4,55.0,41.0,2.35,1.18,Medium,0,27.2,1,191,5,6.9,0.4,0,0,0,-0.17,Aligned,15.58,0.858,1.137,Optimal,3-7yr,0,0.479,-0.17,-0.67,0.437,Development Needed,0.134,Needs Support (Low Eng + Low Perf),2024-10
EMP00390,Engineering,Software Engineer,IC3,MGR0055,Hybrid,37,Female,PhD,5.2,2.1,2.6,2.91,0,2.78,2.33,3.98,2.63,0.45,1.84,1.66,59.6,5,65.2,35.4,2.81,2.57,Medium,22,19.8,5,185,6,5.7,0.37,0,0,0,-0.41,Aligned,12.22,0.853,1.057,Optimal,3-7yr,0,0.409,-0.0186,-0.79,0.4,Development Needed,0.096,Needs Support (Low Eng + Low Perf),2024-10
EMP00391,HR,L&D Specialist,IC2,MGR0110,Remote,30,Non-Binary,Bachelor's,1.0,0.3,3.0,3.35,1,2.74,2.71,3.98,2.48,0.03,2.27,1.96,69.2,5,74.2,77.1,2.86,4.6,Medium,12,28.3,1,191,8,5.3,0.7,0,0,0,-0.35,Aligned,14.08,0.725,1.137,Optimal,0-1yr,0,0.479,-0.0292,-0.21,0.367,Development Needed,0.357,Star (High Eng + High Perf),2024-10
EMP00392,HR,HR Business Partner,IC1,MGR0196,On-Site,30,Male,Master's,0.5,0.2,3.4,3.82,0,4.13,3.2,3.98,3.45,0.93,2.61,2.59,82.5,3,83.8,70.9,3.52,2.23,Medium,32,17.3,1,171,4,3.9,0.6,0,0,0,-0.32,Slight Inflation,27.27,0.499,1.069,Optimal,0-1yr,0,0.42,-0.01,-0.84,0.47,Development Needed,0.417,Star (High Eng + High Perf),2024-10
EMP00393,Customer Success,CS Specialist,IC1,MGR0146,Hybrid,43,Male,Bachelor's,25.0,10.0,3.0,2.11,0,3.08,3.36,3.98,3.2,-0.28,1.96,2.99,76.3,3,80.0,67.7,2.28,3.43,Medium,37,14.2,3,175,2,4.8,0.8,0,0,0,0.89,Aligned,25.1,0.461,1.094,Optimal,7+yr,0,0.441,0.0241,-1.24,0.555,Ready in 12 Months,0.326,Star (High Eng + High Perf),2024-10
EMP00394,Customer Success,Onboarding Manager,IC1,MGR0065,On-Site,47,Female,Bachelor's,3.5,2.6,3.4,3.32,0,3.96,4.09,3.98,4.11,-0.13,2.94,2.79,74.2,4,72.1,80.2,4.3,3.8,Low,33,16.5,4,188,5,9.2,0.85,0,0,0,0.18,Aligned,18.35,0.07,1.175,Optimal,3-7yr,0,0.272,0.0055,-1.17,0.555,Ready in 12 Months,0.508,Star (High Eng + High Perf),2024-10
EMP00395,HR,L&D Specialist,IC1,MGR0064,On-Site,29,Female,Bachelor's,0.8,0.4,2.1,2.13,0,3.17,1.78,3.98,2.11,1.39,1.71,1.38,64.2,3,67.9,55.2,2.69,2.69,Medium,3,16.0,2,184,4,2.6,0.61,0,1,0,-0.13,Significant Inflation,20.63,1.113,1.15,Optimal,0-1yr,0,0.49,-0.0433,-0.4,0.253,Not Yet Ready,0.129,Coachable (High Eng + Low Perf),2024-10
EMP00396,Finance,Financial Analyst,IC3,MGR0140,Hybrid,36,Male,PhD,1.3,0.5,3.5,3.71,0,3.6,3.29,3.98,3.39,0.31,3.52,1.38,93.4,6,97.5,58.5,4.42,2.87,Medium,21,18.2,0,189,5,5.5,0.76,0,0,0,-0.21,Aligned,15.33,0.346,1.08,Optimal,1-3yr,0,0.429,-0.01,0.13,0.505,Ready in 12 Months,0.292,Flight Risk (Low Eng + High Perf),2024-10
EMP00397,Customer Success,Onboarding Manager,M2,MGR0118,Hybrid,33,Male,Master's,3.8,1.7,2.6,2.8,0,2.8,3.29,2.66,2.67,0.26,2.57,2.22,67.4,8,60.0,29.7,4.01,2.91,Medium,42,21.0,0,174,8,4.1,0.65,0,0,0,-0.3,Aligned,8.41,0.331,0.892,Under-Utilized,3-7yr,0,0.36,-0.0071,-0.1,0.39,Development Needed,0.083,Needs Support (Low Eng + Low Perf),2024-10
EMP00398,Operations,Operations Analyst,M1,MGR0169,Hybrid,41,Male,Master's,0.6,0.5,1.5,1.89,0,1.61,1.45,1.11,1.39,0.16,1.0,1.32,64.0,7,61.7,44.6,2.73,3.18,Medium,13,32.7,4,206,6,4.9,0.36,0,1,0,-0.39,Aligned,9.27,0.255,1.114,Optimal,0-1yr,0,0.459,-0.03,-0.39,0.184,Not Yet Ready,0.047,Needs Support (Low Eng + Low Perf),2024-10
EMP00399,Customer Success,CS Manager,IC3,MGR0042,Hybrid,31,Male,High School,0.5,0.2,2.6,2.04,1,2.74,2.35,1.11,2.63,0.39,1.97,2.17,58.4,6,51.9,44.9,2.58,3.63,Medium,18,21.8,6,179,3,3.5,0.53,0,0,0,0.46,Aligned,9.7,0.851,1.023,Optimal,0-1yr,0,0.38,0.0256,-0.66,0.301,Not Yet Ready,0.133,Needs Support (Low Eng + Low Perf),2024-10
